Time,Extension,Load
174.50801,9.47769,-0.03186
174.60801,9.47769,-0.03187
174.70801,9.47769,-0.03184
174.80801,9.47769,-0.03188
174.90801,9.47769,-0.03184
175.00801,9.47769,-0.03182
175.10801,9.47769,-0.03185
175.20801,9.47769,-0.03179
175.30801,9.47769,-0.03182
175.40801,9.47769,-0.03181
175.50801,9.47769,-0.03179
175.60801,9.47769,-0.03179
175.70801,9.47769,-0.03174
175.80801,9.47769,-0.03177
175.90801,9.47769,-0.03173
176.00801,9.47769,-0.03172
176.10801,9.47769,-0.03170
176.20801,9.47769,-0.03173
176.30801,9.47769,-0.03169
176.40801,9.47769,-0.03166
176.50801,9.47769,-0.03172
176.60801,9.47769,-0.03167
176.70801,9.47769,-0.03167
176.80801,9.47769,-0.03169
176.90801,9.47769,-0.03167
177.00801,9.47769,-0.03166
177.10801,9.47769,-0.03162
177.20801,9.47769,-0.03166
177.30801,9.47769,-0.03160
177.40801,9.47769,-0.03162
177.50801,9.47769,-0.03166
177.60801,9.47769,-0.03166
177.70801,9.47769,-0.03161
177.80801,9.47769,-0.03156
177.90801,9.47769,-0.03158
178.00801,9.47769,-0.03155
178.10801,9.47769,-0.03159
178.20801,9.47769,-0.03157
178.30801,9.47769,-0.03155
178.40801,9.47769,-0.03155
178.50801,9.47769,-0.03153
178.60801,9.47769,-0.03148
178.70801,9.47769,-0.03148
178.80801,9.47769,-0.03150
178.90801,9.47769,-0.03152
179.00801,9.47769,-0.03147
179.10801,9.47769,-0.03150
179.20801,9.47769,-0.03147
179.30801,9.47769,-0.03148
179.40801,9.47769,-0.03145
179.50801,9.47769,-0.03146
179.60801,9.47769,-0.03146
179.70801,9.47769,-0.03145
179.80801,9.47769,-0.03139
179.90801,9.47769,-0.03142
180.00801,9.47769,-0.03139
180.10801,9.47769,-0.03135
180.20801,9.47769,-0.03139
180.30801,9.47769,-0.03134
180.40801,9.47769,-0.03135
180.50801,9.47769,-0.03132
180.60801,9.47769,-0.03134
180.70801,9.47769,-0.03132
180.80801,9.47769,-0.03129
180.90801,9.47769,-0.03130
181.00801,9.47769,-0.03130
181.10801,9.47769,-0.03130
181.20801,9.47769,-0.03130
181.30801,9.47769,-0.03128
181.40801,9.47769,-0.03128
181.50801,9.47769,-0.03126
181.60801,9.47769,-0.03125
181.70801,9.47769,-0.03125
181.80801,9.47769,-0.03125
181.90801,9.47769,-0.03128
182.00801,9.47769,-0.03123
182.10801,9.47769,-0.03126
182.20801,9.47769,-0.03122
182.30801,9.47769,-0.03120
182.40801,9.47769,-0.03121
182.50801,9.47769,-0.03118
182.60801,9.47769,-0.03119
182.70801,9.47769,-0.03119
182.80801,9.47769,-0.03118
182.90801,9.47769,-0.03117
183.00801,9.47769,-0.03117
183.10801,9.47769,-0.03114
183.20801,9.47769,-0.03113
183.30801,9.47769,-0.03114
183.40801,9.47769,-0.03112
183.50801,9.47769,-0.03116
183.60801,9.47769,-0.03111
183.70801,9.47769,-0.03108
183.80801,9.47769,-0.03107
183.90801,9.47769,-0.03112
184.00801,9.47769,-0.03104
184.10801,9.47769,-0.03109
184.20801,9.47769,-0.03108
184.30801,9.47769,-0.03106
184.40801,9.47769,-0.03103
184.50801,9.47769,-0.03104
184.60801,9.47769,-0.03102
184.70801,9.47769,-0.03103
184.80801,9.47769,-0.03100
184.90801,9.47769,-0.03102
185.00801,9.47769,-0.03100
185.10801,9.47769,-0.03102
185.20801,9.47769,-0.03098
185.30801,9.47769,-0.03100
185.40801,9.47769,-0.03102
185.50801,9.47769,-0.03098
185.60801,9.47769,-0.03097
185.70801,9.47769,-0.03094
185.80801,9.47769,-0.03093
185.90801,9.47769,-0.03097
186.00801,9.47769,-0.03093
186.10801,9.47769,-0.03089
186.20801,9.47769,-0.03092
186.30801,9.47769,-0.03090
186.40801,9.47769,-0.03089
186.50801,9.47769,-0.03089
186.60801,9.47769,-0.03085
186.70801,9.47769,-0.03084
186.80801,9.47769,-0.03084
186.90801,9.47769,-0.03086
187.00801,9.47769,-0.03082
187.10801,9.47769,-0.03083
187.20801,9.47769,-0.03080
187.30801,9.47769,-0.03081
187.40801,9.47769,-0.03083
187.50801,9.47769,-0.03078
187.60801,9.47769,-0.03076
187.70801,9.47769,-0.03076
187.80801,9.47769,-0.03076
187.90801,9.47769,-0.03078
188.00801,9.47769,-0.03073
188.10801,9.47769,-0.03074
188.20801,9.47769,-0.03076
188.30801,9.47769,-0.03071
188.40801,9.47769,-0.03071
188.50801,9.47769,-0.03070
188.60801,9.47769,-0.03070
188.70801,9.47769,-0.03064
188.80801,9.47769,-0.03068
188.90801,9.47769,-0.03071
189.00801,9.47769,-0.03065
189.10801,9.47769,-0.03063
189.20801,9.47769,-0.03061
189.30801,9.47769,-0.03061
189.40801,9.47769,-0.03063
189.50801,9.47769,-0.03060
189.60801,9.47769,-0.03059
189.70801,9.47769,-0.03061
189.80801,9.47769,-0.03058
189.90801,9.47769,-0.03060
190.00801,9.47769,-0.03057
